olid,orderid,productid,qty,lineprice,linetotal,builtdate,promisedate,deldate
45690,29625,13,4,4.95,19.80,,2022-09-17,
45691,29626,18,1,24995.00,24995.00,,2022-09-17,
45692,29626,16,1,79.00,79.00,,2022-09-17,
45693,29626,17,1,495.00,495.00,,2022-09-17,
45694,29626,13,6,4.95,29.70,,2022-09-17,
45695,29627,11,1,17995.00,17995.00,,2022-09-17,
45696,29627,16,1,79.00,79.00,,2022-09-17,
45697,29627,13,4,4.95,19.80,,2022-09-17,
45698,29628,11,1,17995.00,17995.00,,2022-09-17,
45699,29628,16,1,79.00,79.00,,2022-09-17,
45700,29628,12,1,699.00,699.00,2022-09-17,
45701,29629,18,1,24995.00,24995.00,,2022-09-17,
45702,29629,10,1,995.00,995.00,,2022-09-17,
45703,29629,13,4,4.95,19.80,,2022-09-17,
45704,29630,19,1,27995.00,27995.00,,2022-09-17,
45705,29630,16,1,79.00,79.00,,2022-09-17,
45706,29630,14,1,449.00,449.00,,2022-09-17,
45707,29630,15,1,995.00,995.00,,2022-09-17,
45708,29631,11,1,17995.00,17995.00,,2022-09-17,
45709,29631,10,1,995.00,995.00,,2022-09-17,
45710,29632,11,1,17995.00,17995.00,,2022-09-17,
45711,29632,16,1,79.00,79.00,,2022-09-17,
45712,29632,12,1,699.00,699.00,2022-09-17,
45713,29632,13,5,4.95,24.75,,2022-09-17,
45714,29633,13,6,4.95,29.70,,,2022-05-21
45715,29634,18,1,24995.00,24995.00,,2022-09-18,
45716,29634,16,1,79.00,79.00,,2022-09-18,
45717,29635,19,1,27995.00,27995.00,,2022-09-18,
45718,29635,14,1,449.00,449.00,,2022-09-18,
45719,29635,13,5,4.95,24.75,,2022-09-18,
45720,29636,19,1,27995.00,27995.00,,2022-09-18,
45721,29636,16,1,79.00,79.00,,2022-09-18,
45722,29636,14,1,449.00,449.00,,2022-09-18,
45723,29636,15,1,995.00,995.00,,2022-09-18,
45724,29636,13,6,4.95,29.70,,2022-09-18,
45725,29637,11,1,17995.00,17995.00,,2022-09-18,
45726,29637,10,1,995.00,995.00,,2022-09-18,
45727,29637,12,1,699.00,699.00,2022-09-18,
45728,29637,13,2,4.95,9.90,,2022-09-18,
45729,29638,18,1,24995.00,24995.00,,2022-09-18,
45730,29639,11,1,17995.00,17995.00,,2022-09-18,
45731,29639,16,1,79.00,79.00,,2022-09-18,
45732,29639,12,1,699.00,699.00,2022-09-18,
45733,29639,13,2,4.95,9.90,,2022-09-18,
45734,29640,11,1,17995.00,17995.00,,2022-09-18,
45735,29640,10,1,995.00,995.00,,2022-09-18,
45736,29640,16,1,79.00,79.00,,2022-09-18,
45737,29641,11,1,17995.00,17995.00,,2022-09-18,
45738,29641,10,1,995.00,995.00,,2022-09-18,
45739,29641,16,1,79.00,79.00,,2022-09-18,
45740,29642,14,1,449.00,449.00,,,2022-05-21
45741,29643,19,1,27995.00,27995.00,,2022-09-18,
45742,29643,16,1,79.00,79.00,,2022-09-18,
45743,29644,11,1,17995.00,17995.00,,2022-09-18,
45744,29644,12,1,699.00,699.00,2022-09-18,
45745,29644,15,1,995.00,995.00,,2022-09-18,
45746,29644,13,6,4.95,29.70,,2022-09-18,
45747,29645,11,1,17995.00,17995.00,,2022-09-18,
45748,29645,12,1,699.00,699.00,2022-09-18,
45749,29645,13,4,4.95,19.80,,2022-09-18,
45750,29646,18,1,24995.00,24995.00,,2022-09-18,
45751,29646,13,3,4.95,14.85,,2022-09-18,
45752,29647,18,1,24995.00,24995.00,,2022-09-18,
45753,29647,10,1,995.00,995.00,,2022-09-18,
45754,29647,14,1,449.00,449.00,,2022-09-18,
45755,29647,15,1,995.00,995.00,,2022-09-18,
45756,29648,18,1,24995.00,24995.00,,2022-09-18,
45757,29648,10,1,995.00,995.00,,2022-09-18,
45758,29648,12,1,699.00,699.00,2022-09-18,
45759,29649,11,1,17995.00,17995.00,,2022-09-18,
45760,29649,12,1,699.00,699.00,2022-09-18,
45761,29649,13,6,4.95,29.70,,2022-09-18,
45762,29650,18,1,24995.00,24995.00,,2022-09-18,
45763,29650,10,1,995.00,995.00,,2022-09-18,
45764,29650,16,1,79.00,79.00,,2022-09-18,
45765,29650,14,1,449.00,449.00,,2022-09-18,
45766,29650,15,1,995.00,995.00,,2022-09-18,
45767,29650,17,1,495.00,495.00,,2022-09-18,
45768,29651,19,1,27995.00,27995.00,,2022-09-18,
45769,29651,12,1,699.00,699.00,2022-09-18,
45770,29651,15,1,995.00,995.00,,2022-09-18,
45771,29652,19,1,27995.00,27995.00,,2022-09-18,
45772,29652,12,1,699.00,699.00,2022-09-18,
45773,29652,15,1,995.00,995.00,,2022-09-18,
45774,29652,13,6,4.95,29.70,,2022-09-18,
45775,29653,18,1,24995.00,24995.00,,2022-09-18,
45776,29653,10,1,995.00,995.00,,2022-09-18,
45777,29653,16,1,79.00,79.00,,2022-09-18,
45778,29653,14,1,449.00,449.00,,2022-09-18,
45779,29653,15,1,995.00,995.00,,2022-09-18,
45780,29653,13,7,4.95,34.65,,2022-09-18,
45781,29654,18,1,24995.00,24995.00,,2022-09-18,
45782,29654,10,1,995.00,995.00,,2022-09-18,
45783,29654,16,1,79.00,79.00,,2022-09-18,
45784,29654,17,1,495.00,495.00,,2022-09-18,
45785,29655,19,1,27995.00,27995.00,,2022-09-18,
45786,29656,11,1,17995.00,17995.00,,2022-09-18,
45787,29656,10,1,995.00,995.00,,2022-09-18,
45788,29656,16,1,79.00,79.00,,2022-09-18,
45789,29656,12,1,699.00,699.00,2022-09-18,
45790,29657,19,1,27995.00,27995.00,,2022-09-18,
45791,29657,14,1,449.00,449.00,,2022-09-18,
45792,29658,18,1,24995.00,24995.00,,2022-09-18,
45793,29658,16,1,79.00,79.00,,2022-09-18,
45794,29658,14,1,449.00,449.00,,2022-09-18,
45795,29658,15,1,995.00,995.00,,2022-09-18,
45796,29658,17,1,495.00,495.00,,2022-09-18,
45797,29659,11,1,17995.00,17995.00,,2022-09-18,
45798,29659,10,1,995.00,995.00,,2022-09-18,
45799,29659,16,1,79.00,79.00,,2022-09-18,
45800,29659,12,1,699.00,699.00,2022-09-18,
45801,29659,15,1,995.00,995.00,,2022-09-18,
45802,29659,13,5,4.95,24.75,,2022-09-18,
45803,29660,18,1,24995.00,24995.00,,2022-09-18,
45804,29660,16,1,79.00,79.00,,2022-09-18,
45805,29660,13,4,4.95,19.80,,2022-09-18,
45806,29661,13,4,4.95,19.80,,,2022-05-21
45807,29662,11,1,17995.00,17995.00,,2022-09-18,
45808,29662,10,1,995.00,995.00,,2022-09-18,
45809,29662,16,2,79.00,158.00,,2022-09-18,
45810,29662,12,1,699.00,699.00,2022-09-18,
45811,29662,14,1,449.00,449.00,,2022-09-18,
45812,29662,13,4,4.95,19.80,,2022-09-18,
45813,29663,19,1,27995.00,27995.00,,2022-09-18,
45814,29663,14,1,449.00,449.00,,2022-09-18,
45815,29663,15,1,995.00,995.00,,2022-09-18,
45816,29664,19,1,27995.00,27995.00,,2022-09-18,
45817,29664,16,1,79.00,79.00,,2022-09-18,
45818,29664,13,6,4.95,29.70,,2022-09-18,
45819,29665,18,1,24995.00,24995.00,,2022-09-18,
45820,29666,18,1,24995.00,24995.00,,2022-09-18,
45821,29666,10,1,995.00,995.00,,2022-09-18,
45822,29666,16,2,79.00,158.00,,2022-09-18,
45823,29666,12,1,699.00,699.00,2022-09-18,
45824,29666,13,3,4.95,14.85,,2022-09-18,
45825,29667,19,1,27995.00,27995.00,,2022-09-18,
45826,29667,15,1,995.00,995.00,,2022-09-18,
45827,29667,13,2,4.95,9.90,,2022-09-18,
45828,29668,19,1,27995.00,27995.00,,2022-09-18,
45829,29668,10,1,995.00,995.00,,2022-09-18,
45830,29668,16,3,79.00,237.00,,2022-09-18,
45831,29668,15,1,995.00,995.00,,2022-09-18,
45832,29669,19,1,27995.00,27995.00,,2022-09-19,
45833,29670,11,1,17995.00,17995.00,,2022-09-19,
45834,29670,10,1,995.00,995.00,,2022-09-19,
45835,29670,13,3,4.95,14.85,,2022-09-19,
45836,29671,20,1,95.00,95.00,,,2022-05-22
45837,29672,19,1,27995.00,27995.00,,2022-09-19,
45838,29672,10,1,995.00,995.00,,2022-09-19,
45839,29672,16,1,79.00,79.00,,2022-09-19,
45840,29672,15,1,995.00,995.00,,2022-09-19,
45841,29672,13,4,4.95,19.80,,2022-09-19,
45842,29673,11,1,17995.00,17995.00,,2022-09-19,
45843,29673,12,1,699.00,699.00,2022-09-19,
45844,29674,11,1,17995.00,17995.00,,2022-09-19,
45845,29674,10,1,995.00,995.00,,2022-09-19,
45846,29674,15,1,995.00,995.00,,2022-09-19,
45847,29675,18,1,24995.00,24995.00,,2022-09-19,
45848,29675,10,1,995.00,995.00,,2022-09-19,
45849,29675,16,2,79.00,158.00,,2022-09-19,
45850,29675,14,1,449.00,449.00,,2022-09-19,
45851,29675,15,1,995.00,995.00,,2022-09-19,
45852,29675,13,1,4.95,4.95,,2022-09-19,
45853,29676,13,3,4.95,14.85,,,2022-05-22
45854,29676,14,1,449.00,449.00,,,2022-05-22
45855,29677,11,1,17995.00,17995.00,,2022-09-19,
45856,29677,10,1,995.00,995.00,,2022-09-19,
45857,29677,16,1,79.00,79.00,,2022-09-19,
45858,29677,12,1,699.00,699.00,2022-09-19,
45859,29677,17,1,495.00,495.00,,2022-09-19,
45860,29677,13,4,4.95,19.80,,2022-09-19,
45861,29678,11,1,17995.00,17995.00,,2022-09-19,
45862,29678,16,2,79.00,158.00,,2022-09-19,
45863,29679,11,1,17995.00,17995.00,,2022-09-19,
45864,29679,14,1,449.00,449.00,,2022-09-19,
45865,29679,13,6,4.95,29.70,,2022-09-19,
45866,29680,19,1,27995.00,27995.00,,2022-09-19,
45867,29680,10,1,995.00,995.00,,2022-09-19,
45868,29680,13,3,4.95,14.85,,2022-09-19,
45869,29681,18,1,24995.00,24995.00,,2022-09-19,
45870,29681,13,2,4.95,9.90,,2022-09-19,
45871,29682,11,1,17995.00,17995.00,,2022-09-19,
45872,29682,10,1,995.00,995.00,,2022-09-19,
45873,29682,14,1,449.00,449.00,,2022-09-19,
45874,29682,13,3,4.95,14.85,,2022-09-19,
45875,29683,18,1,24995.00,24995.00,,2022-09-19,
45876,29683,10,1,995.00,995.00,,2022-09-19,
45877,29683,12,1,699.00,699.00,2022-09-19,
45878,29683,13,5,4.95,24.75,,2022-09-19,
45879,29684,18,1,24995.00,24995.00,,2022-09-19,
45880,29684,10,1,995.00,995.00,,2022-09-19,
45881,29684,16,1,79.00,79.00,,2022-09-19,
45882,29684,13,4,4.95,19.80,,2022-09-19,
45883,29685,18,1,24995.00,24995.00,,2022-09-19,
45884,29685,16,1,79.00,79.00,,2022-09-19,
45885,29685,14,1,449.00,449.00,,2022-09-19,
45886,29685,13,2,4.95,9.90,,2022-09-19,
45887,29686,18,1,24995.00,24995.00,,2022-09-19,
45888,29687,13,5,4.95,24.75,,,2022-05-22
45889,29687,16,1,79.00,79.00,,,2022-05-22
45890,29688,18,1,24995.00,24995.00,,2022-09-19,
45891,29688,10,1,995.00,995.00,,2022-09-19,
45892,29689,18,1,24995.00,24995.00,,2022-09-19,
45893,29689,12,1,699.00,699.00,2022-09-19,
45894,29689,17,1,495.00,495.00,,2022-09-19,
45895,29690,18,1,24995.00,24995.00,,2022-09-19,
45896,29690,10,1,995.00,995.00,,2022-09-19,
45897,29690,16,1,79.00,79.00,,2022-09-19,
45898,29691,11,1,17995.00,17995.00,,2022-09-19,
45899,29691,14,1,449.00,449.00,,2022-09-19,
45900,29691,15,1,995.00,995.00,,2022-09-19,
45901,29691,13,4,4.95,19.80,,2022-09-19,
45902,29692,19,1,27995.00,27995.00,,2022-09-19,
45903,29692,13,2,4.95,9.90,,2022-09-19,
45904,29693,19,1,27995.00,27995.00,,2022-09-19,
45905,29693,14,1,449.00,449.00,,2022-09-19,
45906,29694,19,1,27995.00,27995.00,,2022-09-19,
45907,29694,10,1,995.00,995.00,,2022-09-19,
45908,29694,12,1,699.00,699.00,2022-09-19,
45909,29694,14,1,449.00,449.00,,2022-09-19,
45910,29694,13,1,4.95,4.95,,2022-09-19,
45911,29695,11,1,17995.00,17995.00,,2022-09-19,
45912,29695,16,1,79.00,79.00,,2022-09-19,
45913,29695,12,1,699.00,699.00,2022-09-19,
45914,29695,13,6,4.95,29.70,,2022-09-19,
45915,29696,18,1,24995.00,24995.00,,2022-09-19,
45916,29696,10,1,995.00,995.00,,2022-09-19,
45917,29696,12,1,699.00,699.00,2022-09-19,
45918,29697,18,1,24995.00,24995.00,,2022-09-19,
45919,29697,17,1,495.00,495.00,,2022-09-19,
45920,29697,13,6,4.95,29.70,,2022-09-19,
45921,29698,18,1,24995.00,24995.00,,2022-09-19,
45922,29699,13,2,4.95,9.90,,,2022-05-22
45923,29700,16,1,79.00,79.00,,,2022-05-22
45924,29700,14,1,449.00,449.00,,,2022-05-22
45925,29701,11,1,17995.00,17995.00,,2022-09-19,
45926,29701,12,1,699.00,699.00,2022-09-19,
45927,29701,15,1,995.00,995.00,,2022-09-19,
45928,29701,17,1,495.00,495.00,,2022-09-19,
45929,29701,13,4,4.95,19.80,,2022-09-19,
45930,29702,18,1,24995.00,24995.00,,2022-09-19,
45931,29702,10,1,995.00,995.00,,2022-09-19,
45932,29702,14,1,449.00,449.00,,2022-09-19,
45933,29702,13,4,4.95,19.80,,2022-09-19,
45934,29703,18,1,24995.00,24995.00,,2022-09-19,
45935,29703,10,1,995.00,995.00,,2022-09-19,
45936,29704,13,4,4.95,19.80,,,2022-05-22
45937,29705,11,1,17995.00,17995.00,,2022-09-19,
45938,29705,14,1,449.00,449.00,,2022-09-19,
45939,29705,17,1,495.00,495.00,,2022-09-19,
45940,29705,13,4,4.95,19.80,,2022-09-19,
45941,29706,19,1,27995.00,27995.00,,2022-09-19,
45942,29707,18,1,24995.00,24995.00,,2022-09-19,
45943,29707,16,1,79.00,79.00,,2022-09-19,
45944,29708,16,3,79.00,237.00,,,2022-05-23
45945,29708,14,1,449.00,449.00,,,2022-05-23
45946,29709,11,1,17995.00,17995.00,,2022-09-20,
45947,29709,17,1,495.00,495.00,,2022-09-20,
45948,29710,18,1,24995.00,24995.00,,2022-09-20,
45949,29710,10,1,995.00,995.00,,2022-09-20,
45950,29710,16,1,79.00,79.00,,2022-09-20,
45951,29710,13,4,4.95,19.80,,2022-09-20,
45952,29711,11,1,17995.00,17995.00,,2022-09-20,
45953,29711,10,1,995.00,995.00,,2022-09-20,
45954,29711,16,1,79.00,79.00,,2022-09-20,
45955,29711,12,1,699.00,699.00,2022-09-20,
45956,29711,14,1,449.00,449.00,,2022-09-20,
45957,29712,11,1,17995.00,17995.00,,2022-09-20,
45958,29712,16,1,79.00,79.00,,2022-09-20,
45959,29713,11,1,17995.00,17995.00,,2022-09-20,
45960,29714,11,1,17995.00,17995.00,,2022-09-20,
45961,29714,10,1,995.00,995.00,,2022-09-20,
45962,29714,16,2,79.00,158.00,,2022-09-20,
45963,29714,17,1,495.00,495.00,,2022-09-20,
45964,29714,13,3,4.95,14.85,,2022-09-20,
45965,29715,18,1,24995.00,24995.00,,2022-09-20,
45966,29715,13,5,4.95,24.75,,2022-09-20,
45967,29716,11,1,17995.00,17995.00,,2022-09-20,
45968,29716,10,1,995.00,995.00,,2022-09-20,
45969,29717,11,1,17995.00,17995.00,,2022-09-20,
45970,29718,18,1,24995.00,24995.00,,2022-09-21,
45971,29718,10,1,995.00,995.00,,2022-09-21,
45972,29718,16,1,79.00,79.00,,2022-09-21,
45973,29718,14,1,449.00,449.00,,2022-09-21,
45974,29719,11,1,17995.00,17995.00,,2022-09-21,
45975,29719,13,2,4.95,9.90,,2022-09-21,
45976,29720,19,1,27995.00,27995.00,,2022-09-21,
45977,29720,14,1,449.00,449.00,,2022-09-21,
45978,29720,17,1,495.00,495.00,,2022-09-21,
45979,29720,13,4,4.95,19.80,,2022-09-21,
45980,29721,11,1,17995.00,17995.00,,2022-09-21,
45981,29721,15,1,995.00,995.00,,2022-09-21,
45982,29722,11,1,17995.00,17995.00,,2022-09-21,
45983,29723,11,1,17995.00,17995.00,,2022-09-21,
45984,29723,15,1,995.00,995.00,,2022-09-21,
45985,29723,13,4,4.95,19.80,,2022-09-21,
45986,29724,18,1,24995.00,24995.00,,2022-09-21,
45987,29724,10,1,995.00,995.00,,2022-09-21,
45988,29724,12,1,699.00,699.00,2022-09-21,
45989,29724,14,1,449.00,449.00,,2022-09-21,
45990,29724,13,3,4.95,14.85,,2022-09-21,
45991,29725,19,1,27995.00,27995.00,,2022-09-21,
45992,29725,15,1,995.00,995.00,,2022-09-21,
45993,29725,13,2,4.95,9.90,,2022-09-21,
45994,29726,18,1,24995.00,24995.00,,2022-09-21,
45995,29726,16,1,79.00,79.00,,2022-09-21,
45996,29726,12,1,699.00,699.00,2022-09-21,
45997,29727,11,1,17995.00,17995.00,,2022-09-22,
45998,29727,16,1,79.00,79.00,,2022-09-22,
45999,29728,11,1,17995.00,17995.00,,2022-09-22,
46000,29728,10,1,995.00,995.00,,2022-09-22,
46001,29728,16,3,79.00,237.00,,2022-09-22,
46002,29728,14,1,449.00,449.00,,2022-09-22,
46003,29728,17,1,495.00,495.00,,2022-09-22,
46004,29728,13,4,4.95,19.80,,2022-09-22,
46005,29729,18,1,24995.00,24995.00,,2022-09-22,
46006,29729,14,1,449.00,449.00,,2022-09-22,
46007,29729,15,1,995.00,995.00,,2022-09-22,
46008,29729,17,1,495.00,495.00,,2022-09-22,
46009,29729,13,4,4.95,19.80,,2022-09-22,
46010,29730,11,1,17995.00,17995.00,,2022-09-22,
46011,29730,16,1,79.00,79.00,,2022-09-22,
46012,29730,12,1,699.00,699.00,2022-09-22,
46013,29731,18,1,24995.00,24995.00,,2022-09-22,
46014,29731,16,1,79.00,79.00,,2022-09-22,
46015,29732,18,1,24995.00,24995.00,,2022-09-22,
46016,29732,12,1,699.00,699.00,2022-09-22,
46017,29732,14,1,449.00,449.00,,2022-09-22,
46018,29732,13,3,4.95,14.85,,2022-09-22,
46019,29733,11,1,17995.00,17995.00,,2022-09-22,
46020,29733,16,1,79.00,79.00,,2022-09-22,
46021,29733,12,1,699.00,699.00,2022-09-22,
46022,29733,13,2,4.95,9.90,,2022-09-22,
46023,29734,11,1,17995.00,17995.00,,2022-09-22,
46024,29734,15,1,995.00,995.00,,2022-09-22,
46025,29735,18,1,24995.00,24995.00,,2022-09-22,
46026,29736,11,1,17995.00,17995.00,,2022-09-22,
46027,29736,10,1,995.00,995.00,,2022-09-22,
46028,29736,16,1,79.00,79.00,,2022-09-22,
46029,29736,12,1,699.00,699.00,2022-09-22,
46030,29737,11,1,17995.00,17995.00,,2022-09-22,
46031,29737,15,1,995.00,995.00,,2022-09-22,
46032,29737,17,1,495.00,495.00,,2022-09-22,
46033,29737,13,7,4.95,34.65,,2022-09-22,
46034,29738,18,1,24995.00,24995.00,,2022-09-23,
46035,29738,10,1,995.00,995.00,,2022-09-23,
46036,29738,17,1,495.00,495.00,,2022-09-23,
46037,29738,13,6,4.95,29.70,,2022-09-23,
46038,29739,18,1,24995.00,24995.00,,2022-09-23,
46039,29739,10,1,995.00,995.00,,2022-09-23,
46040,29739,12,1,699.00,699.00,2022-09-23,
46041,29739,14,1,449.00,449.00,,2022-09-23,
46042,29739,15,1,995.00,995.00,,2022-09-23,
46043,29739,13,2,4.95,9.90,,2022-09-23,
46044,29740,19,1,27995.00,27995.00,,2022-09-23,
46045,29740,14,1,449.00,449.00,,2022-09-23,
46046,29740,13,5,4.95,24.75,,2022-09-23,
46047,29741,18,1,24995.00,24995.00,,2022-09-23,
46048,29741,10,1,995.00,995.00,,2022-09-23,
46049,29741,16,1,79.00,79.00,,2022-09-23,
46050,29741,12,1,699.00,699.00,2022-09-23,
46051,29741,14,1,449.00,449.00,,2022-09-23,
46052,29741,13,3,4.95,14.85,,2022-09-23,
46053,29742,19,1,27995.00,27995.00,,2022-09-23,
46054,29742,13,6,4.95,29.70,,2022-09-23,
46055,29743,11,1,17995.00,17995.00,,2022-09-23,
46056,29743,10,1,995.00,995.00,,2022-09-23,
46057,29743,12,1,699.00,699.00,2022-09-23,
46058,29743,17,1,495.00,495.00,,2022-09-23,
46059,29743,13,5,4.95,24.75,,2022-09-23,
46060,29744,13,6,4.95,29.70,,,2022-05-26
46061,29745,18,1,24995.00,24995.00,,2022-09-23,
46062,29745,10,1,995.00,995.00,,2022-09-23,
46063,29745,16,1,79.00,79.00,,2022-09-23,
46064,29745,13,3,4.95,14.85,,2022-09-23,
46065,29746,18,1,24995.00,24995.00,,2022-09-23,
46066,29746,10,1,995.00,995.00,,2022-09-23,
46067,29746,16,2,79.00,158.00,,2022-09-23,
46068,29747,11,1,17995.00,17995.00,,2022-09-24,
46069,29747,10,1,995.00,995.00,,2022-09-24,
46070,29747,14,1,449.00,449.00,,2022-09-24,
46071,29747,13,2,4.95,9.90,,2022-09-24,
46072,29748,13,6,4.95,29.70,,,2022-05-27
46073,29749,11,1,17995.00,17995.00,,2022-09-24,
46074,29749,16,1,79.00,79.00,,2022-09-24,
46075,29750,18,1,24995.00,24995.00,,2022-09-24,
46076,29750,12,1,699.00,699.00,2022-09-24,
46077,29750,13,3,4.95,14.85,,2022-09-24,
46078,29751,18,1,24995.00,24995.00,,2022-09-24,
46079,29751,10,1,995.00,995.00,,2022-09-24,
46080,29751,13,5,4.95,24.75,,2022-09-24,
46081,29752,11,1,17995.00,17995.00,,2022-09-24,
46082,29752,10,1,995.00,995.00,,2022-09-24,
46083,29753,11,1,17995.00,17995.00,,2022-09-24,
46084,29753,16,3,79.00,237.00,,2022-09-24,
46085,29753,12,1,699.00,699.00,2022-09-24,
46086,29754,11,1,17995.00,17995.00,,2022-09-24,
46087,29754,12,1,699.00,699.00,2022-09-24,
46088,29754,15,1,995.00,995.00,,2022-09-24,
46089,29755,11,1,17995.00,17995.00,,2022-09-24,
46090,29755,10,1,995.00,995.00,,2022-09-24,
46091,29755,12,1,699.00,699.00,2022-09-24,
46092,29755,15,1,995.00,995.00,,2022-09-24,
46093,29755,17,1,495.00,495.00,,2022-09-24,
46094,29755,13,4,4.95,19.80,,2022-09-24,
46095,29756,11,1,17995.00,17995.00,,2022-09-24,
46096,29757,18,1,24995.00,24995.00,,2022-09-24,
46097,29757,16,1,79.00,79.00,,2022-09-24,
46098,29757,15,1,995.00,995.00,,2022-09-24,
46099,29757,17,1,495.00,495.00,,2022-09-24,
46100,29758,18,1,24995.00,24995.00,,2022-09-24,
46101,29758,16,3,79.00,237.00,,2022-09-24,
46102,29758,15,1,995.00,995.00,,2022-09-24,
46103,29758,17,1,495.00,495.00,,2022-09-24,
46104,29759,11,1,17995.00,17995.00,,2022-09-24,
46105,29759,10,1,995.00,995.00,,2022-09-24,
46106,29759,16,1,79.00,79.00,,2022-09-24,
46107,29760,11,1,17995.00,17995.00,,2022-09-25,
46108,29760,21,1,-100.00,-100.00,,2022-09-25,
46109,29760,10,1,995.00,995.00,,2022-09-25,
46110,29760,15,1,995.00,995.00,,2022-09-25,
46111,29760,13,6,4.95,29.70,,2022-09-25,
46112,29761,13,3,4.95,14.85,,,2022-05-28
46113,29762,18,1,24995.00,24995.00,,2022-09-25,
46114,29762,21,1,-750.00,-750.00,,2022-09-25,
46115,29762,10,1,995.00,995.00,,2022-09-25,
46116,29762,16,1,79.00,79.00,,2022-09-25,
46117,29762,12,1,699.00,699.00,2022-09-25,
46118,29762,15,1,995.00,995.00,,2022-09-25,
46119,29763,19,1,27995.00,27995.00,,2022-09-25,
46120,29763,21,1,-1250.00,-1250.00,,2022-09-25,
46121,29763,12,1,699.00,699.00,2022-09-25,
46122,29763,14,1,449.00,449.00,,2022-09-25,
46123,29764,18,1,24995.00,24995.00,,2022-09-25,
46124,29764,21,1,-750.00,-750.00,,2022-09-25,
46125,29764,10,1,995.00,995.00,,2022-09-25,
46126,29764,14,1,449.00,449.00,,2022-09-25,
46127,29764,15,1,995.00,995.00,,2022-09-25,
46128,29764,13,3,4.95,14.85,,2022-09-25,
46129,29765,18,1,24995.00,24995.00,,2022-09-25,
46130,29765,21,1,-750.00,-750.00,,2022-09-25,
46131,29765,10,1,995.00,995.00,,2022-09-25,
46132,29765,14,1,449.00,449.00,,2022-09-25,
46133,29765,13,2,4.95,9.90,,2022-09-25,
46134,29766,18,1,24995.00,24995.00,,2022-09-25,
46135,29766,21,1,-750.00,-750.00,,2022-09-25,
46136,29766,17,1,495.00,495.00,,2022-09-25,
46137,29766,13,5,4.95,24.75,,2022-09-25,
46138,29767,18,1,24995.00,24995.00,,2022-09-25,
46139,29767,21,1,-750.00,-750.00,,2022-09-25,
46140,29767,16,1,79.00,79.00,,2022-09-25,
46141,29767,14,1,449.00,449.00,,2022-09-25,
46142,29767,13,2,4.95,9.90,,2022-09-25,
46143,29768,18,1,24995.00,24995.00,,2022-09-25,
46144,29768,21,1,-750.00,-750.00,,2022-09-25,
46145,29768,10,1,995.00,995.00,,2022-09-25,
46146,29768,15,1,995.00,995.00,,2022-09-25,
46147,29769,19,1,27995.00,27995.00,,2022-09-25,
46148,29769,21,1,-1250.00,-1250.00,,2022-09-25,
46149,29769,14,1,449.00,449.00,,2022-09-25,
46150,29769,15,1,995.00,995.00,,2022-09-25,
46151,29769,13,5,4.95,24.75,,2022-09-25,
46152,29770,11,1,17995.00,17995.00,,2022-09-25,
46153,29770,21,1,-100.00,-100.00,,2022-09-25,
46154,29770,12,1,699.00,699.00,2022-09-25,
46155,29770,15,1,995.00,995.00,,2022-09-25,
46156,29771,19,1,27995.00,27995.00,,2022-09-25,
46157,29771,21,1,-1250.00,-1250.00,,2022-09-25,
46158,29771,16,1,79.00,79.00,,2022-09-25,
46159,29771,14,1,449.00,449.00,,2022-09-25,
46160,29771,15,1,995.00,995.00,,2022-09-25,
46161,29771,17,1,495.00,495.00,,2022-09-25,
46162,29771,13,5,4.95,24.75,,2022-09-25,
46163,29772,11,1,17995.00,17995.00,,2022-09-25,
46164,29772,21,1,-100.00,-100.00,,2022-09-25,
46165,29772,16,1,79.00,79.00,,2022-09-25,
46166,29773,18,1,24995.00,24995.00,,2022-09-25,
46167,29773,21,1,-750.00,-750.00,,2022-09-25,
46168,29773,15,1,995.00,995.00,,2022-09-25,
46169,29773,17,1,495.00,495.00,,2022-09-25,
46170,29773,13,5,4.95,24.75,,2022-09-25,
46171,29774,18,1,24995.00,24995.00,,2022-09-25,
46172,29774,21,1,-750.00,-750.00,,2022-09-25,
46173,29774,10,1,995.00,995.00,,2022-09-25,
46174,29774,16,1,79.00,79.00,,2022-09-25,
46175,29774,12,1,699.00,699.00,2022-09-25,
46176,29774,13,6,4.95,29.70,,2022-09-25,
46177,29775,11,1,17995.00,17995.00,,2022-09-25,
46178,29775,21,1,-100.00,-100.00,,2022-09-25,
46179,29775,12,1,699.00,699.00,2022-09-25,
46180,29776,18,1,24995.00,24995.00,,2022-09-25,
46181,29776,21,1,-750.00,-750.00,,2022-09-25,
46182,29776,10,1,995.00,995.00,,2022-09-25,
46183,29776,16,1,79.00,79.00,,2022-09-25,
46184,29776,12,1,699.00,699.00,2022-09-25,
46185,29777,11,1,17995.00,17995.00,,2022-09-25,
46186,29777,21,1,-100.00,-100.00,,2022-09-25,
46187,29777,12,1,699.00,699.00,2022-09-25,
46188,29777,14,1,449.00,449.00,,2022-09-25,
46189,29777,13,5,4.95,24.75,,2022-09-25,
46190,29778,11,1,17995.00,17995.00,,2022-09-25,
46191,29778,21,1,-100.00,-100.00,,2022-09-25,
46192,29778,10,1,995.00,995.00,,2022-09-25,
46193,29778,16,1,79.00,79.00,,2022-09-25,
46194,29778,13,4,4.95,19.80,,2022-09-25,
46195,29779,13,7,4.95,34.65,,,2022-05-28
